address,subdistrict_code,BEDROOMS,BATHROOMS,SIZE,PROPERTY TYPE,avg_distance_to_nearest_station,nearest_station_count,rent
1911,149,1.0,1.0,418.0,9,0.3,3,2275
934,-1,2.0,1.0,,9,0.4,3,2275
727,149,1.0,1.0,422.0,9,0.4,3,2275
305,149,1.0,1.0,,9,0.4,3,2275
2044,-1,1.0,,,14,0.3,3,2275
243,149,1.0,1.0,,0,0.3,3,2275
2043,-1,1.0,1.0,,0,0.3,3,2275
2782,-1,,1.0,,24,0.4,3,2275
2137,151,1.0,1.0,360.0,9,0.4,3,2275
2033,-1,,1.0,440.0,24,0.4,3,2275
731,151,,1.0,370.0,24,0.3,3,2297
2091,151,,1.0,383.0,24,0.3,3,2297
1162,182,2.0,1.0,,9,0.4,3,2297
1320,182,1.0,1.0,,0,0.4,3,2297
1311,182,2.0,1.0,793.0,9,0.4,3,2319
1827,149,2.0,1.0,,0,0.3,3,2340
772,-1,,1.0,263.0,24,0.5,3,2340
1206,151,1.0,1.0,341.0,9,0.4,3,2349
1322,-1,1.0,1.0,,0,0.4,3,2362
1209,151,1.0,1.0,,0,0.3,3,2383
2416,151,1.0,1.0,,0,0.4,3,2383
1163,-1,2.0,,,0,0.4,3,2383
1307,182,1.0,1.0,463.0,9,0.4,3,2383
1313,-1,1.0,1.0,,9,0.4,3,2383
1980,-1,5.0,5.0,,0,0.5,3,52000
734,-1,,1.0,,24,0.3,3,2383
1318,-1,1.0,1.0,,9,0.4,3,2383
1310,-1,1.0,1.0,,9,0.4,3,2383
1310,-1,1.0,1.0,,9,0.4,3,2383
1320,182,1.0,1.0,,0,0.4,3,2383
1911,149,1.0,1.0,401.0,9,0.3,3,2384
944,151,,1.0,217.0,24,0.4,3,2384
634,149,1.0,1.0,606.0,9,0.4,3,2384
1319,182,1.0,1.0,,9,0.4,3,2390
1660,-1,2.0,1.0,,0,0.3,3,2400
862,149,1.0,1.0,,9,0.3,3,2470
2781,-1,1.0,1.0,,9,0.4,3,2470
2784,149,1.0,1.0,,0,0.4,3,2470
862,149,1.0,1.0,301.0,9,0.3,3,2470
184,-1,1.0,1.0,,0,0.3,3,2492
185,151,1.0,1.0,,9,0.3,3,2492
697,151,1.0,,534.0,9,0.3,3,2492
1097,-1,1.0,1.0,,9,0.4,3,2492
618,149,1.0,1.0,480.0,9,0.3,3,2492
1419,151,1.0,1.0,503.0,9,0.4,3,2492
2148,151,1.0,1.0,663.0,9,0.4,3,2492
1463,149,1.0,1.0,480.0,9,0.3,3,2492
2057,-1,3.0,2.0,,0,0.3,3,3500
1616,149,1.0,1.0,,0,0.3,3,2496
1826,-1,1.0,2.0,,9,0.3,3,2496
926,-1,2.0,1.0,,9,0.4,3,2499
1615,149,1.0,1.0,924.0,9,0.3,3,2500
607,128,,1.0,312.0,24,0.3,3,2500
606,128,,1.0,291.0,24,0.3,3,2500
1422,149,2.0,1.0,,9,0.4,3,2500
1094,-1,1.0,1.0,425.0,0,0.4,3,2500
931,182,2.0,1.0,,9,0.4,3,2500
931,182,2.0,1.0,,0,0.4,3,2500
934,-1,2.0,1.0,,9,0.4,3,2500
926,-1,2.0,1.0,,9,0.4,3,2500
2225,-1,1.0,1.0,431.0,9,0.3,3,2500
929,-1,2.0,,,0,0.4,3,2500
1434,-1,,1.0,,0,0.4,3,2578
949,151,,1.0,,24,0.4,3,2578
113,-1,1.0,1.0,,9,0.3,3,2578
684,149,,1.0,189.0,24,0.3,3,2578
943,-1,1.0,1.0,,9,0.4,3,2578
959,-1,1.0,1.0,475.0,0,0.5,3,3720
683,-1,1.0,1.0,,9,0.3,3,2578
669,151,1.0,1.0,635.0,0,0.4,3,2578
619,149,1.0,1.0,619.0,9,0.4,3,2579
687,149,1.0,1.0,455.0,9,0.3,3,2600
931,182,2.0,1.0,649.0,0,0.4,3,2600
1699,-1,,1.0,281.0,24,0.3,3,2600
1501,-1,,1.0,523.0,24,0.4,3,2600
608,128,1.0,1.0,,9,0.3,3,2600
522,-1,1.0,1.0,472.0,9,0.4,3,2600
522,-1,1.0,1.0,480.0,9,0.4,3,2600
1565,-1,1.0,1.0,,9,0.3,3,2600
184,-1,1.0,1.0,,0,0.3,3,2600
2151,151,2.0,2.0,571.0,9,0.4,3,2600
2031,-1,1.0,1.0,,9,0.4,3,2600
2383,151,1.0,1.0,,9,0.5,3,2600
1564,-1,2.0,1.0,,9,0.4,3,2600
1086,-1,1.0,1.0,606.0,0,0.4,3,2600
931,182,2.0,1.0,,0,0.4,3,2600
1417,149,1.0,1.0,,9,0.3,3,2600
1421,-1,1.0,1.0,725.0,0,0.4,3,2600
1207,-1,1.0,1.0,,9,0.4,3,2600
926,-1,2.0,1.0,,9,0.4,3,2600
1696,-1,,1.0,267.0,24,0.3,3,2600
956,-1,3.0,3.0,,7,0.5,3,5590
1695,-1,2.0,2.0,,0,0.3,3,2600
1696,-1,,1.0,320.0,24,0.3,3,2600
408,-1,,1.0,231.0,24,0.4,3,2600
1099,151,1.0,1.0,506.0,9,0.4,3,2600
1456,149,,1.0,322.0,24,0.4,3,2600
1096,151,1.0,,,9,0.4,3,2600
1102,-1,2.0,1.0,,0,0.4,3,2600
606,128,,1.0,603.0,24,0.3,3,2650
736,151,2.0,1.0,,9,0.3,3,2650
1921,151,1.0,1.0,474.0,9,0.4,3,2665
875,-1,1.0,1.0,382.0,0,0.4,3,2670
926,-1,2.0,2.0,,9,0.4,3,2700
925,-1,2.0,2.0,,0,0.4,3,2700
2748,149,2.0,1.0,,9,0.3,3,2700
926,-1,2.0,2.0,,9,0.4,3,2700
2274,-1,2.0,2.0,,9,0.4,3,2700
1343,-1,2.0,1.0,,0,0.4,3,2700
931,182,2.0,1.0,,0,0.4,3,2700
930,-1,2.0,2.0,,9,0.4,3,2700
934,-1,2.0,2.0,,9,0.4,3,2700
2747,149,2.0,1.0,,9,0.3,3,2700
709,151,1.0,1.0,,0,0.4,3,2708
1418,149,2.0,1.0,,0,0.3,3,2708
49,-1,1.0,1.0,,9,0.5,3,10400
2808,-1,1.0,1.0,,9,0.4,3,2708
1430,-1,1.0,1.0,681.0,18,0.5,3,2708
709,151,1.0,1.0,,9,0.4,3,2708
115,-1,1.0,1.0,,9,0.3,3,2708
928,182,2.0,2.0,723.0,9,0.4,3,2709
735,151,1.0,1.0,620.0,9,0.3,3,2709
1565,-1,1.0,1.0,665.0,9,0.3,3,2709
2030,-1,1.0,1.0,,0,0.3,3,2730
430,-1,2.0,1.0,,9,0.3,3,2730
346,149,2.0,1.0,,0,0.3,3,2747
1693,-1,1.0,1.0,626.0,25,0.3,3,2747
1895,-1,1.0,1.0,,0,0.4,3,2747
1694,-1,1.0,1.0,,9,0.3,3,2747
1366,182,2.0,2.0,,0,0.4,3,2750
1561,-1,1.0,1.0,575.0,9,0.4,3,2750
1893,-1,1.0,1.0,,0,0.4,3,2750
1446,-1,1.0,1.0,,0,0.4,3,2750
1896,182,1.0,1.0,690.0,9,0.4,3,2750
929,-1,2.0,,,0,0.4,3,2752
1433,-1,1.0,1.0,,9,0.5,3,2752
2171,182,1.0,1.0,,0,0.4,3,2795
273,182,2.0,2.0,982.0,0,0.4,3,2795
1459,182,2.0,1.0,,9,0.4,3,2800
609,-1,2.0,1.0,,9,0.3,3,2817
1001,128,2.0,1.0,,0,0.4,3,2817
2150,151,,1.0,,24,0.5,3,2817
2733,-1,1.0,1.0,,9,0.4,3,2817
1893,-1,1.0,1.0,,9,0.4,3,2817
603,-1,2.0,1.0,,9,0.4,3,2817
1632,-1,1.0,1.0,456.0,9,0.3,3,2817
1633,-1,1.0,1.0,,9,0.3,3,2817
1566,-1,1.0,1.0,,9,0.4,3,2817
605,128,2.0,2.0,710.0,0,0.3,3,2817
1615,149,2.0,1.0,617.0,14,0.3,3,2817
1406,-1,1.0,1.0,523.0,0,0.4,3,2817
693,-1,1.0,1.0,,9,0.3,3,2817
1634,-1,1.0,1.0,,0,0.3,3,2817
2092,151,2.0,1.0,,-1,0.3,3,2817
271,182,2.0,2.0,854.0,9,0.4,3,2817
523,-1,2.0,1.0,,9,0.4,3,2817
861,149,2.0,1.0,,0,0.3,3,2817
433,-1,,1.0,,0,0.3,3,2817
2755,182,2.0,1.0,680.0,18,0.4,3,2817
2151,151,1.0,1.0,412.0,9,0.3,3,2817
1696,-1,,1.0,281.0,24,0.3,3,2817
2108,-1,2.0,1.0,,0,0.5,3,2817
2090,151,2.0,1.0,,0,0.3,3,2817
1615,149,2.0,2.0,627.0,9,0.3,3,2817
531,-1,1.0,1.0,509.0,9,0.4,3,2817
1437,-1,,1.0,604.0,9,0.3,3,2817
1311,182,2.0,2.0,1181.0,9,0.4,3,2817
628,149,1.0,1.0,568.0,9,0.3,3,2817
1170,149,2.0,1.0,,9,0.3,3,2850
2786,149,2.0,1.0,,9,0.4,3,2860
1920,149,2.0,1.0,520.0,9,0.4,3,2860
1296,149,2.0,1.0,,9,0.3,3,2875
2116,151,1.0,1.0,744.0,9,0.5,3,2882
2114,-1,1.0,1.0,,0,0.6,3,2882
2032,-1,1.0,1.0,577.0,9,0.4,3,2900
1314,-1,2.0,2.0,,-1,0.4,3,2900
1312,-1,2.0,2.0,1012.0,0,0.4,3,2900
1444,-1,2.0,1.0,,0,0.4,3,2900
2064,-1,,1.0,237.0,0,0.3,3,2920
2064,-1,,1.0,280.0,0,0.3,3,2920
1894,182,2.0,1.0,,0,0.4,3,2925
2140,151,1.0,1.0,,0,0.4,3,2925
869,-1,2.0,2.0,,9,0.4,3,2925
2245,-1,2.0,1.0,,9,0.4,3,2925
2446,151,2.0,1.0,,0,0.4,3,2925
1570,-1,1.0,2.0,,0,0.4,3,2925
1464,149,2.0,1.0,,0,0.3,3,2925
607,128,,1.0,818.0,24,0.3,3,2925
868,-1,2.0,2.0,,9,0.4,3,2925
728,149,2.0,2.0,716.0,9,0.4,3,2925
2151,151,2.0,1.0,702.0,9,0.4,3,2925
1964,-1,1.0,1.0,570.0,9,0.5,3,2925
925,-1,2.0,2.0,,9,0.4,3,2925
2628,-1,1.0,1.0,,12,0.4,3,2925
865,149,2.0,2.0,732.0,0,0.3,3,2925
1978,-1,1.0,1.0,,9,0.5,3,2925
870,149,2.0,2.0,,0,0.4,3,2925
870,149,2.0,2.0,1025.0,9,0.3,3,2925
1432,-1,2.0,2.0,967.0,9,0.4,3,2925
433,-1,1.0,1.0,,0,0.3,3,2947
2059,-1,2.0,2.0,,9,0.3,3,2947
1976,-1,1.0,1.0,,0,0.3,3,2947
538,151,1.0,1.0,,0,0.4,3,2950
2107,-1,1.0,1.0,475.0,9,0.5,3,2968
2726,182,2.0,1.0,533.0,9,0.4,3,2969
2064,-1,,1.0,297.0,0,0.3,3,2970
689,149,2.0,,,9,0.3,3,2990
1052,151,2.0,1.0,563.0,9,0.4,3,2990
1306,-1,2.0,,,0,0.4,3,2990
2721,-1,2.0,,570.0,9,0.5,3,2990
1914,149,1.0,,,9,0.3,3,2990
2327,182,2.0,2.0,,9,0.4,3,2990
604,128,1.0,1.0,,25,0.3,3,2990
1444,-1,2.0,1.0,685.0,0,0.4,3,2999
860,-1,2.0,1.0,,9,0.3,3,2999
1907,149,2.0,1.0,753.0,9,0.3,3,2999
1916,151,2.0,1.0,,0,0.4,3,2999
1830,-1,2.0,1.0,,9,0.3,3,2999
1318,-1,2.0,2.0,,9,0.4,3,3000
667,151,2.0,1.0,593.0,9,0.4,3,3000
2723,182,3.0,1.0,,0,0.4,3,3000
1617,149,3.0,2.0,,9,0.4,3,3000
2717,182,2.0,2.0,937.0,9,0.4,3,3000
632,149,1.0,,,9,0.4,3,3000
546,-1,2.0,1.0,,0,0.4,3,3000
2725,-1,2.0,1.0,,0,0.4,3,3000
949,151,,1.0,,24,0.4,3,3012
68,-1,1.0,1.0,,9,0.4,3,3012
771,-1,2.0,1.0,729.0,9,0.4,3,3012
1912,149,2.0,1.0,,0,0.3,3,3012
1110,-1,1.0,1.0,,0,0.4,3,3012
2091,151,1.0,1.0,642.0,9,0.3,3,3012
2400,-1,1.0,1.0,,9,0.4,3,3012
2060,149,2.0,1.0,588.0,9,0.3,3,3012
1494,149,2.0,2.0,788.0,9,0.4,3,3012
1438,-1,1.0,1.0,,0,0.4,3,3012
1438,-1,1.0,1.0,,9,0.4,3,3012
2173,182,1.0,1.0,,0,0.4,3,3012
265,149,2.0,2.0,,9,0.3,3,3029
378,147,,1.0,,22,0.5,3,3033
2168,-1,1.0,1.0,,9,0.3,3,3033
696,151,2.0,1.0,,9,0.3,3,3033
1921,151,2.0,1.0,,9,0.4,3,3033
2726,182,2.0,1.0,652.0,0,0.4,3,3033
695,151,2.0,1.0,,9,0.3,3,3033
1436,-1,1.0,1.0,,-1,0.4,3,3033
1359,-1,1.0,1.0,743.0,0,0.4,3,3033
349,151,1.0,2.0,667.0,9,0.4,3,3034
532,-1,2.0,1.0,,0,0.5,3,3250
2726,182,2.0,1.0,604.0,9,0.4,3,3034
400,151,2.0,1.0,806.0,9,0.4,3,3034
1146,151,2.0,1.0,593.0,9,0.4,3,3034
2448,151,,1.0,371.0,24,0.3,3,3034
2151,151,2.0,2.0,518.0,9,0.5,3,3034
2277,151,2.0,1.0,660.0,9,0.5,3,3034
1145,151,2.0,1.0,667.0,9,0.4,3,3077
2064,-1,,1.0,312.0,0,0.3,3,3090
1915,-1,1.0,1.0,430.0,0,0.4,3,3090
2064,-1,,1.0,230.0,0,0.3,3,3090
1691,-1,2.0,1.0,,0,0.5,3,3098
594,149,1.0,1.0,,0,0.4,3,3098
1296,149,2.0,1.0,,9,0.3,3,3100
2618,-1,2.0,2.0,,9,0.3,3,3100
121,151,1.0,1.0,,9,0.6,3,3100
1690,-1,2.0,1.0,700.0,9,0.4,3,3100
1444,-1,2.0,1.0,,0,0.4,3,3100
2866,-1,1.0,1.0,,9,0.4,3,3120
659,-1,1.0,1.0,593.0,9,0.4,3,3120
2380,-1,2.0,,766.0,9,0.4,3,3142
686,-1,2.0,2.0,,9,0.3,3,3142
1423,-1,2.0,2.0,,9,0.3,3,3142
1568,-1,2.0,1.0,,0,0.4,3,3142
735,151,2.0,2.0,765.0,9,0.3,3,3142
632,149,1.0,1.0,646.0,9,0.4,3,3142
2139,151,1.0,1.0,,9,0.5,3,3150
866,149,2.0,1.0,,26,0.3,3,3181
2680,-1,1.0,1.0,,9,0.4,3,3185
2843,-1,1.0,1.0,530.0,0,0.4,3,3185
2681,-1,1.0,1.0,,0,0.4,3,3185
1429,-1,,1.0,,9,0.5,3,3198
595,-1,1.0,1.0,603.0,9,0.3,3,3200
1449,-1,2.0,1.0,,9,0.2,3,3200
2038,149,2.0,2.0,657.0,9,0.3,3,3200
356,182,1.0,1.0,,0,0.4,3,3207
2169,-1,1.0,1.0,,0,0.4,3,3207
949,151,,1.0,,24,0.4,3,3228
2620,149,2.0,1.0,935.0,9,0.3,3,3250
671,151,2.0,1.0,753.0,9,0.4,3,3250
1911,149,,1.0,295.0,24,0.3,3,3250
2844,-1,2.0,1.0,,0,0.4,3,3250
944,151,2.0,1.0,786.0,9,0.4,3,3250
2246,151,2.0,1.0,962.0,9,0.4,3,3250
1099,151,2.0,2.0,652.0,9,0.4,3,3250
291,-1,1.0,1.0,,0,0.3,3,3250
1364,-1,3.0,4.0,,0,0.5,3,39000
694,-1,2.0,2.0,,9,0.3,3,3250
2619,149,2.0,2.0,802.0,9,0.3,3,3250
1455,-1,2.0,2.0,,0,0.4,3,3250
1973,-1,1.0,1.0,573.0,9,0.3,3,3250
1305,179,1.0,1.0,683.0,9,0.4,3,3250
943,-1,2.0,1.0,,9,0.4,3,3250
607,128,,1.0,603.0,24,0.3,3,3250
940,-1,1.0,1.0,,9,0.4,3,3250
717,-1,2.0,1.0,,9,0.4,3,3250
1661,-1,1.0,1.0,376.0,9,0.3,3,3250
2278,-1,1.0,1.0,,9,0.5,3,3250
1615,149,2.0,1.0,751.0,9,0.3,3,3250
7,-1,1.0,1.0,,0,0.4,3,3250
265,149,2.0,2.0,,9,0.3,3,3250
1565,-1,2.0,2.0,810.0,18,0.4,3,3250
944,151,1.0,1.0,,9,0.4,3,3250
2724,-1,,1.0,,9,0.4,3,3250
2280,151,1.0,2.0,,25,0.5,3,3250
2243,151,2.0,1.0,575.0,9,0.4,3,3250
1913,-1,2.0,2.0,994.0,0,0.4,3,3250
2759,182,2.0,2.0,776.0,0,0.4,3,3250
1565,-1,2.0,2.0,,0,0.3,3,3250
2398,151,1.0,1.0,,0,0.4,3,3445
684,149,2.0,1.0,,0,0.3,3,3250
1564,-1,2.0,2.0,,9,0.4,3,3250
626,149,2.0,1.0,,0,0.3,3,3250
1659,-1,1.0,1.0,376.0,9,0.3,3,3250
1570,-1,2.0,2.0,,9,0.3,3,3250
2247,151,1.0,1.0,,9,0.4,3,3250
2812,-1,2.0,2.0,,9,0.3,3,3250
1614,149,2.0,1.0,,0,0.4,3,3272
874,-1,1.0,1.0,549.0,0,0.3,3,3290
1438,-1,1.0,1.0,,9,0.4,3,3293
1342,-1,2.0,2.0,693.0,9,0.4,3,3300
729,-1,2.0,2.0,905.0,14,0.4,3,3300
1459,182,1.0,1.0,,9,0.4,3,3300
1443,182,1.0,1.0,508.0,9,0.6,3,3315
272,-1,2.0,2.0,,9,0.4,3,3358
1300,-1,2.0,1.0,,9,0.4,3,3358
2718,182,2.0,2.0,,9,0.4,3,3358
2310,182,2.0,1.0,959.0,9,0.4,3,3358
2758,-1,2.0,1.0,,9,0.4,3,3358
2753,-1,2.0,1.0,,0,0.4,3,3358
357,-1,1.0,1.0,,0,0.4,3,3358
2114,-1,7.0,6.0,,25,0.5,3,78000
2414,182,2.0,1.0,917.0,9,0.4,3,3358
1444,-1,1.0,1.0,,0,0.4,3,3402
1309,182,1.0,1.0,422.0,9,0.4,3,3445
692,151,1.0,2.0,,9,0.3,3,3445
878,149,2.0,1.0,816.0,9,0.3,3,3445
877,149,2.0,1.0,817.0,9,0.3,3,3445
1302,182,2.0,2.0,,0,0.4,3,3445
1447,182,1.0,2.0,625.0,9,0.4,3,3445
514,-1,1.0,1.0,,0,0.4,3,3445
2398,151,1.0,1.0,,9,0.4,3,3445
515,-1,1.0,2.0,,0,0.4,3,3445
1301,182,2.0,2.0,950.0,9,0.4,3,3445
1426,-1,,1.0,,24,0.5,3,3449
2244,151,2.0,1.0,,9,0.3,3,3450
537,-1,3.0,2.0,882.0,9,0.4,3,3450
2727,182,1.0,1.0,,0,0.4,3,3467
1416,149,1.0,1.0,437.0,9,0.3,3,3467
2728,182,1.0,2.0,,9,0.4,3,3467
960,151,2.0,1.0,892.0,9,0.5,3,3467
2139,151,2.0,2.0,,0,0.4,3,3467
851,182,1.0,2.0,919.0,9,0.4,3,3467
852,182,1.0,1.0,,0,0.4,3,3467
441,-1,2.0,2.0,807.0,19,0.5,3,3467
2134,151,2.0,2.0,907.0,0,0.4,3,3467
2133,151,2.0,1.0,,0,0.4,3,3467
1444,-1,2.0,2.0,,9,0.4,3,3467
685,-1,1.0,1.0,584.0,0,0.4,3,3490
731,151,2.0,2.0,870.0,9,0.3,3,3497
2730,-1,1.0,1.0,,9,0.4,3,3497
432,-1,3.0,2.0,1076.0,9,0.3,3,3497
1451,149,3.0,2.0,,0,0.3,3,3497
1305,179,2.0,1.0,683.0,9,0.4,3,3497
1929,149,2.0,2.0,,25,0.3,3,3497
1694,-1,2.0,1.0,,9,0.3,3,3497
59,149,1.0,,668.0,9,0.3,3,3500
55,-1,1.0,1.0,560.0,9,0.5,3,3500
731,151,1.0,1.0,441.0,9,0.3,3,3500
735,151,1.0,1.0,770.0,9,0.3,3,3500
874,-1,2.0,1.0,861.0,0,0.3,3,3500
2321,182,1.0,1.0,624.0,9,0.4,3,3500
183,151,2.0,2.0,643.0,9,0.3,3,3500
2089,-1,2.0,2.0,,9,0.3,3,3500
2444,151,1.0,1.0,1029.0,9,0.3,3,3500
1085,149,3.0,2.0,1785.0,9,0.4,3,6175
1099,151,2.0,2.0,965.0,9,0.4,3,3532
68,-1,2.0,2.0,,9,0.4,3,3553
2361,-1,2.0,1.0,588.0,0,0.4,3,3574
1570,-1,2.0,2.0,,9,0.3,3,3575
1560,-1,2.0,2.0,,0,0.4,3,3575
1909,149,2.0,2.0,975.0,9,0.3,3,3575
1566,-1,2.0,1.0,,0,0.4,3,3575
1570,-1,2.0,2.0,,0,0.4,3,3575
2245,-1,2.0,2.0,,9,0.4,3,3575
2478,-1,2.0,2.0,,0,0.3,3,3575
1612,149,1.0,1.0,691.0,9,0.4,3,3575
2315,-1,2.0,1.0,,9,0.4,3,3597
2322,182,2.0,2.0,,0,0.4,3,3600
1450,149,2.0,2.0,,9,0.3,3,3600
874,-1,2.0,1.0,506.0,0,0.3,3,3600
1315,182,2.0,1.0,708.0,9,0.4,3,3600
2035,-1,2.0,1.0,550.0,0,0.4,3,3630
2830,-1,2.0,2.0,,0,0.4,3,3650
731,151,2.0,2.0,,9,0.3,3,3662
949,151,1.0,1.0,,9,0.4,3,3662
2621,149,2.0,2.0,,9,0.3,3,3679
2678,-1,1.0,1.0,,0,0.4,3,3683
1529,149,2.0,2.0,,0,0.3,3,3683
2277,151,1.0,1.0,,0,0.5,3,3683
1899,-1,3.0,3.0,,0,0.4,3,9945
1405,-1,1.0,1.0,,9,0.4,3,3683
2085,151,2.0,2.0,,9,0.3,3,3683
977,-1,2.0,2.0,1120.0,9,0.5,3,3683
1408,-1,1.0,1.0,,0,0.4,3,3683
731,151,2.0,2.0,,0,0.3,3,3683
2437,-1,2.0,1.0,,9,0.5,3,3683
2415,-1,,1.0,,9,0.4,3,3683
2432,-1,1.0,1.0,,0,0.4,3,3683
1529,149,2.0,2.0,,0,0.3,3,3683
672,151,2.0,1.0,731.0,0,0.3,3,3683
2719,182,2.0,2.0,,0,0.4,3,3683
20,-1,3.0,2.0,,9,0.4,3,3683
2863,-1,2.0,2.0,,0,0.4,3,3683
2364,-1,2.0,1.0,,0,0.4,3,3683
1409,-1,1.0,1.0,,9,0.4,3,3683
1919,151,2.0,1.0,868.0,9,0.4,3,3683
2621,149,1.0,1.0,409.0,9,0.3,3,3683
44,149,2.0,2.0,,9,0.3,3,3683
1407,-1,1.0,1.0,,9,0.4,3,3683
2876,-1,1.0,2.0,678.0,9,0.4,3,3683
1453,-1,2.0,1.0,828.0,9,0.4,3,3683
1410,-1,1.0,1.0,,0,0.4,3,3683
2170,182,1.0,1.0,673.0,9,0.3,3,3684
378,147,2.0,2.0,,22,0.5,3,7800
1921,151,2.0,1.0,888.0,18,0.4,3,3684
619,149,3.0,2.0,849.0,9,0.3,3,3684
271,182,2.0,2.0,1004.0,9,0.4,3,3684
245,149,2.0,2.0,857.0,9,0.3,3,3684
2755,182,2.0,1.0,962.0,9,0.4,3,3684
30,-1,1.0,1.0,,9,0.3,3,3693
1428,-1,1.0,1.0,,9,0.5,3,3696
1427,-1,1.0,1.0,,9,0.5,3,3696
1425,-1,2.0,1.0,,9,0.5,3,3696
1906,149,1.0,1.0,,9,0.4,3,3696
1905,149,1.0,1.0,,9,0.4,3,3696
2831,-1,2.0,2.0,,9,0.4,3,3700
2298,-1,2.0,2.0,1184.0,9,0.4,3,3700
2172,-1,1.0,1.0,522.0,0,0.4,3,3720
324,-1,2.0,2.0,,9,0.3,3,3727
949,151,2.0,2.0,,9,0.3,3,3727
1298,-1,2.0,2.0,,0,1.3,3,3750
2729,182,1.0,1.0,618.0,9,0.4,3,3770
2449,-1,2.0,2.0,678.0,0,0.3,3,3790
2172,-1,1.0,1.0,506.0,0,0.4,3,3790
2370,-1,2.0,1.0,,9,0.4,3,3791
1444,-1,2.0,2.0,,0,0.4,3,3792
671,151,3.0,2.0,781.0,9,0.4,3,3792
1570,-1,2.0,1.0,,0,0.4,3,3792
75,-1,2.0,1.0,,0,0.3,3,3792
1419,151,1.0,1.0,503.0,9,0.4,3,3792
2637,-1,2.0,1.0,,0,0.4,3,3792
2088,-1,2.0,2.0,,9,0.3,3,3792
1621,-1,2.0,2.0,827.0,0,0.4,3,3792
2371,-1,2.0,1.0,588.0,9,0.4,3,3792
2358,-1,2.0,1.0,588.0,0,0.4,3,3792
1558,-1,2.0,2.0,,9,0.4,3,3792
1457,-1,2.0,1.0,588.0,9,0.4,3,3792
386,-1,1.0,1.0,,9,0.3,3,3792
1565,-1,2.0,1.0,578.0,9,0.4,3,3792
1570,-1,2.0,1.0,,0,0.4,3,3792
2316,-1,2.0,1.0,,14,0.4,3,3792
1570,-1,2.0,1.0,,9,0.4,3,3792
1464,149,3.0,2.0,,0,0.4,3,3792
1444,-1,2.0,2.0,,0,0.4,3,3792
2365,-1,2.0,1.0,588.0,9,0.4,3,3792
1979,-1,2.0,1.0,936.0,18,0.5,3,3792
1444,-1,2.0,2.0,847.0,0,0.4,3,3792
2359,-1,2.0,1.0,588.0,9,0.4,3,3792
1570,-1,2.0,1.0,,0,0.4,3,3792
1496,-1,3.0,3.0,,0,0.5,3,13433
1569,-1,2.0,1.0,588.0,9,0.4,3,3792
1571,193,2.0,1.0,588.0,0,0.4,3,3792
2372,-1,2.0,1.0,588.0,0,0.3,3,3792
1570,-1,2.0,2.0,,0,0.3,3,3792
1570,-1,2.0,1.0,,0,0.4,3,3792
1564,-1,2.0,1.0,,9,0.3,3,3792
1974,-1,,1.0,,9,0.2,3,3800
2479,-1,2.0,2.0,697.0,9,0.3,3,3835
1308,182,2.0,1.0,700.0,9,0.4,3,3848
1975,-1,2.0,2.0,,0,0.3,3,3861
87,182,2.0,1.0,,25,0.4,3,3878
1146,151,2.0,1.0,782.0,9,0.4,3,3879
944,151,2.0,2.0,985.0,9,0.4,3,3900
2147,151,1.0,1.0,954.0,9,0.4,3,3900
2282,-1,2.0,1.0,687.0,9,0.4,3,3900
1920,149,3.0,1.0,804.0,9,0.3,3,3900
45,-1,2.0,,,9,0.5,3,3900
2146,151,1.0,1.0,954.0,9,0.4,3,3900
47,-1,2.0,1.0,,9,0.5,3,3900
1996,182,2.0,1.0,,0,0.5,3,3900
1570,-1,2.0,,,0,0.4,3,3900
1560,-1,2.0,1.0,,9,0.4,3,3900
433,-1,2.0,2.0,926.0,9,0.4,3,3900
771,-1,2.0,1.0,729.0,9,0.4,3,3900
728,149,2.0,1.0,700.0,9,0.3,3,3900
2367,-1,2.0,1.0,,9,0.4,3,3900
2150,151,2.0,2.0,,9,0.5,3,3900
1208,-1,1.0,1.0,280.0,0,0.3,3,3900
2136,-1,1.0,1.0,,9,0.4,3,3900
1304,179,2.0,1.0,,0,0.4,3,3900
1439,-1,2.0,1.0,,0,0.5,3,3900
942,151,3.0,2.0,1078.0,9,0.4,3,3900
2145,151,1.0,1.0,,9,0.4,3,3900
46,-1,2.0,1.0,,9,0.5,3,3900
1564,-1,2.0,1.0,,0,0.4,3,3900
15,-1,1.0,1.0,,9,0.3,3,3900
1566,-1,2.0,1.0,,0,0.4,3,3900
1559,-1,2.0,1.0,,0,0.4,3,3900
1146,151,1.0,1.0,802.0,9,0.4,3,3900
2190,128,1.0,1.0,848.0,9,0.3,3,3900
1570,-1,2.0,1.0,687.0,0,0.4,3,3900
1566,-1,2.0,1.0,786.0,0,0.4,3,3900
628,149,2.0,1.0,730.0,9,0.3,3,3900
2875,-1,1.0,1.0,,9,0.4,3,3900
2448,151,,1.0,,24,0.3,3,3943
2163,151,1.0,1.0,420.0,9,0.4,3,3943
2448,151,,1.0,469.0,24,0.3,3,3944
861,149,3.0,2.0,,0,0.3,3,3995
40,-1,1.0,1.0,,9,0.4,3,3995
2731,-1,2.0,2.0,,9,0.4,3,4000
2850,182,2.0,2.0,73.0,0,0.4,3,4000
595,-1,1.0,1.0,603.0,9,0.3,3,4000
2865,-1,1.0,1.0,560.0,9,0.4,3,4000
